Campaign_ID,Platform,Campaign_Type,Country,Device,Impressions,Clicks,Conversions,Revenue,Spend,Date,CTR,CPC,ROAS
CAMP-1086,TikTok,SEO,Canada,Tablet,30227,3512,260,12003.93,8817.57,2026-12-21,0.1162,2.51,1.36
CAMP-1087,Instagram,Email,USA,Desktop,8566,4061,765,12076.34,3955.61,2026-12-22,0.4741,0.97,3.05
CAMP-1088,Facebook,Ads,Germany,Tablet,13306,3448,270,1383.57,14729.48,2026-12-23,0.2591,4.27,0.09
CAMP-1089,YouTube,Organic,UK,Mobile,54822,2205,122,19453.2,13473.58,2026-12-24,0.0402,6.11,1.44
CAMP-1090,TikTok,SEO,Spain,Desktop,25042,1054,655,10926.2,1971.31,2026-12-25,0.0421,1.87,5.54
CAMP-1091,TikTok,Organic,Canada,Tablet,16086,2549,256,11239.93,441.07,2026-12-26,0.1585,0.17,25.48
CAMP-1092,Instagram,Ads,Mexico,Tablet,18387,376,655,10450.3,10340.54,2026-12-27,0.0204,27.5,1.01
CAMP-1093,Twitter,SEO,Argentina,Tablet,28042,4753,420,12253.56,9081.75,2026-12-28,0.1695,1.91,1.35
CAMP-1094,YouTube,Organic,Mexico,Desktop,90424,2756,258,5359.57,14040.44,2026-12-29,0.0305,5.09,0.38
CAMP-1095,LinkedIn,Influencer,UK,Desktop,52618,51,46,5816.1,3548.38,2026-12-30,0.001,69.58,1.64
CAMP-1096,TikTok,Ads,Canada,Mobile,93050,1083,524,10275.65,1311.6,2026-12-31,0.0116,1.21,7.83
CAMP-1097,Instagram,Ads,USA,Desktop,19323,2531,207,16153.05,3925.27,2027-01-01,0.131,1.55,4.12
CAMP-1098,LinkedIn,Ads,USA,Desktop,19019,174,310,1092.31,332.97,2027-01-02,0.0091,1.91,3.28
CAMP-1099,Twitter,Influencer,Germany,Tablet,76426,1154,746,12107.74,586.6,2027-01-03,0.0151,0.51,20.64
CAMP-1100,YouTube,Influencer,Germany,Desktop,41863,2749,148,16154.89,13727.12,2027-01-04,0.0657,4.99,1.18
CAMP-1101,Twitter,Email,USA,Tablet,11283,1911,437,3222.65,5312.65,2027-01-05,0.1694,2.78,0.61
CAMP-1102,TikTok,Organic,Mexico,Tablet,19279,2970,154,398.95,6191.59,2027-01-06,0.1541,2.08,0.06
CAMP-1103,LinkedIn,Email,Argentina,Desktop,47999,178,677,6322.99,324.66,2027-01-07,0.0037,1.82,19.48
CAMP-1104,LinkedIn,Organic,Spain,Mobile,63780,487,89,11804.06,4094.3,2027-01-08,0.0076,8.41,2.88
CAMP-1105,LinkedIn,Influencer,Mexico,Mobile,23908,4896,697,2851.84,12080.65,2027-01-09,0.2048,2.47,0.24
CAMP-1106,TikTok,Influencer,Argentina,Desktop,62584,2598,357,8579.84,9251.59,2027-01-10,0.0415,3.56,0.93
CAMP-1107,TikTok,Email,Germany,Mobile,51225,3179,173,11091.2,11319.02,2027-01-11,0.0621,3.56,0.98
CAMP-1108,Twitter,SEO,UK,Tablet,38952,1271,216,12017.77,6735.85,2027-01-12,0.0326,5.3,1.78
CAMP-1109,Facebook,Email,Argentina,Tablet,38663,951,455,5560.79,4680.45,2027-01-13,0.0246,4.92,1.19
CAMP-1110,Twitter,Organic,USA,Desktop,62381,3218,775,8060.59,7268.01,2027-01-14,0.0516,2.26,1.11
CAMP-1111,YouTube,Email,Germany,Mobile,48929,4536,608,15588.95,4879.91,2027-01-15,0.0927,1.08,3.19
CAMP-1112,Instagram,Ads,Germany,Mobile,10343,3968,628,18830.17,12592.62,2027-01-16,0.3836,3.17,1.5
CAMP-1113,LinkedIn,Organic,Spain,Tablet,77173,1117,198,17251.42,4500.22,2027-01-17,0.0145,4.03,3.83
CAMP-1114,Facebook,Organic,USA,Desktop,40791,76,485,11329.24,9913.47,2027-01-18,0.0019,130.44,1.14
CAMP-1115,Instagram,SEO,Spain,Mobile,30134,597,532,8264.83,2097.88,2027-01-19,0.0198,3.51,3.94
CAMP-1116,Facebook,Influencer,USA,Desktop,48101,2718,199,6725.84,10318.65,2027-01-20,0.0565,3.8,0.65
CAMP-1117,Twitter,Organic,Spain,Mobile,70443,616,370,2586.64,13703.83,2027-01-21,0.0087,22.25,0.19
CAMP-1118,TikTok,Influencer,Argentina,Tablet,58530,753,447,2220.37,9148.32,2027-01-22,0.0129,12.15,0.24
CAMP-1119,LinkedIn,Email,Mexico,Tablet,47799,4330,247,13798.32,8419.84,2027-01-23,0.0906,1.94,1.64
CAMP-1120,Twitter,Ads,UK,Desktop,5827,3190,787,5269.91,14418.72,2027-01-24,0.5475,4.52,0.37
CAMP-1121,Instagram,SEO,UK,Tablet,97143,1640,263,5167.77,9429.58,2027-01-25,0.0169,5.75,0.55
CAMP-1122,Instagram,Influencer,USA,Mobile,63653,4993,57,19964.08,3930.28,2027-01-26,0.0784,0.79,5.08
CAMP-1123,Instagram,Organic,Canada,Tablet,14699,4744,301,3839.73,4421.25,2027-01-27,0.3227,0.93,0.87
CAMP-1124,Instagram,Influencer,Brazil,Desktop,92419,855,30,3046.39,10594.33,2027-01-28,0.0093,12.39,0.29
CAMP-1125,Instagram,Organic,Germany,Desktop,6313,3841,497,2063.84,11044.78,2027-01-29,0.6084,2.88,0.19
CAMP-1126,Facebook,Influencer,Germany,Desktop,14598,1407,248,11638.13,4587.27,2027-01-30,0.0964,3.26,2.54
CAMP-1127,Twitter,Organic,USA,Mobile,29807,3275,604,12594.49,5212.89,2027-01-31,0.1099,1.59,2.42
CAMP-1128,LinkedIn,Email,Argentina,Mobile,71423,3668,776,7368.04,14866.29,2027-02-01,0.0514,4.05,0.5
CAMP-1129,TikTok,Organic,Spain,Mobile,70390,2176,270,10754.73,1574.19,2027-02-02,0.0309,0.72,6.83
CAMP-1130,TikTok,Organic,Canada,Mobile,46226,2510,605,15789.15,6099.44,2027-02-03,0.0543,2.43,2.59
CAMP-1131,Twitter,Ads,Mexico,Mobile,60550,595,665,16380.27,983.59,2027-02-04,0.0098,1.65,16.65
CAMP-1132,Twitter,Organic,Spain,Tablet,81072,2778,393,19162.45,12325.12,2027-02-05,0.0343,4.44,1.55
CAMP-1133,TikTok,Ads,Spain,Mobile,4558,3784,796,16502.93,1430.57,2027-02-06,0.8302,0.38,11.54
CAMP-1134,TikTok,SEO,USA,Mobile,76308,2612,501,11340.34,10126.41,2027-02-07,0.0342,3.88,1.12
CAMP-1135,Facebook,Ads,USA,Tablet,51113,2129,591,3675.17,894.43,2027-02-08,0.0417,0.42,4.11
CAMP-1136,YouTube,Email,Argentina,Mobile,53999,2691,83,2085.29,10109.18,2027-02-09,0.0498,3.76,0.21
CAMP-1137,LinkedIn,Ads,Germany,Desktop,56878,3164,364,1184.79,12653.4,2027-02-10,0.0556,4.0,0.09
CAMP-1138,Instagram,SEO,USA,Mobile,37343,1976,548,13363.86,6012.38,2027-02-11,0.0529,3.04,2.22
CAMP-1139,YouTube,Email,USA,Mobile,59219,666,341,16169.97,7855.79,2027-02-12,0.0112,11.8,2.06
CAMP-1140,Twitter,Influencer,USA,Desktop,36186,3694,406,10222.81,6053.05,2027-02-13,0.1021,1.64,1.69
CAMP-1141,TikTok,Influencer,Argentina,Desktop,37966,1253,424,1188.81,4542.31,2027-02-14,0.033,3.63,0.26
CAMP-1142,YouTube,Ads,Germany,Desktop,34769,1809,743,10755.86,12058.79,2027-02-15,0.052,6.67,0.89
CAMP-1143,LinkedIn,Ads,Mexico,Desktop,54218,2615,92,18721.41,4116.44,2027-02-16,0.0482,1.57,4.55
CAMP-1144,Twitter,SEO,Mexico,Mobile,20229,3224,613,11992.5,10858.0,2027-02-17,0.1594,3.37,1.1
CAMP-1145,Instagram,SEO,Brazil,Desktop,76209,3131,411,16207.61,3132.65,2027-02-18,0.0411,1.0,5.17
CAMP-1146,Instagram,Organic,Brazil,Desktop,28877,2680,431,16023.04,3785.31,2027-02-19,0.0928,1.41,4.23
CAMP-1147,LinkedIn,SEO,USA,Tablet,59001,3211,677,18649.37,5080.09,2027-02-20,0.0544,1.58,3.67
CAMP-1148,LinkedIn,Organic,Brazil,Desktop,98137,4371,158,15427.55,8857.89,2027-02-21,0.0445,2.03,1.74
CAMP-1149,TikTok,Email,Germany,Desktop,39084,719,13,14979.24,6843.61,2027-02-22,0.0184,9.52,2.19
CAMP-1150,Instagram,Ads,Argentina,Tablet,82780,3218,372,4758.64,11189.91,2027-02-23,0.0389,3.48,0.43
CAMP-1151,Twitter,Email,Mexico,Tablet,93892,2171,224,1292.51,3242.83,2027-02-24,0.0231,1.49,0.4
CAMP-1152,YouTube,SEO,Spain,Mobile,17806,4128,504,10400.23,209.55,2027-02-25,0.2318,0.05,49.63
CAMP-1153,Twitter,Email,Mexico,Tablet,89635,4201,72,2576.24,11659.53,2027-02-26,0.0469,2.78,0.22
CAMP-1154,Facebook,Email,Mexico,Mobile,38034,769,248,19247.7,12333.66,2027-02-27,0.0202,16.04,1.56
CAMP-1155,Facebook,Email,Germany,Tablet,41317,2650,510,5869.5,939.23,2027-02-28,0.0641,0.35,6.25
CAMP-1156,LinkedIn,SEO,Brazil,Tablet,56468,3648,602,17073.59,9183.07,2027-03-01,0.0646,2.52,1.86
CAMP-1157,TikTok,Email,Spain,Mobile,20094,4719,215,7813.73,5704.19,2027-03-02,0.2348,1.21,1.37
CAMP-1158,Facebook,Organic,Germany,Tablet,58796,716,601,6531.57,11918.74,2027-03-03,0.0122,16.65,0.55
CAMP-1159,Instagram,SEO,USA,Mobile,11589,333,540,18709.66,13122.5,2027-03-04,0.0287,39.41,1.43
CAMP-1160,Twitter,Email,Argentina,Tablet,58221,3953,219,7330.12,12772.51,2027-03-05,0.0679,3.23,0.57
CAMP-1161,Twitter,SEO,UK,Desktop,2657,3615,726,7866.73,11669.2,2027-03-06,1.3606,3.23,0.67
CAMP-1162,LinkedIn,Influencer,Mexico,Tablet,99300,2284,220,2211.23,4072.33,2027-03-07,0.023,1.78,0.54
CAMP-1163,YouTube,Organic,UK,Mobile,40531,4643,388,13441.89,12187.75,2027-03-08,0.1146,2.62,1.1
CAMP-1164,LinkedIn,Email,Argentina,Tablet,53227,1515,553,5847.9,8025.5,2027-03-09,0.0285,5.3,0.73
CAMP-1165,YouTube,Influencer,Argentina,Mobile,4164,179,646,11753.52,838.71,2027-03-10,0.043,4.69,14.01
CAMP-1166,LinkedIn,Influencer,Germany,Mobile,94078,4784,41,11867.9,6881.24,2027-03-11,0.0509,1.44,1.72
CAMP-1167,LinkedIn,SEO,Germany,Desktop,84973,2110,675,14412.07,14135.26,2027-03-12,0.0248,6.7,1.02
CAMP-1168,LinkedIn,Influencer,Germany,Desktop,42247,3722,282,14930.31,13323.5,2027-03-13,0.0881,3.58,1.12
CAMP-1169,YouTube,Organic,UK,Mobile,20601,2544,57,10337.6,1578.85,2027-03-14,0.1235,0.62,6.55
CAMP-1170,YouTube,Organic,Germany,Tablet,94966,1042,536,6686.74,11174.69,2027-03-15,0.011,10.72,0.6
CAMP-1171,LinkedIn,Ads,Argentina,Mobile,51599,2171,72,16765.27,12096.6,2027-03-16,0.0421,5.57,1.39
CAMP-1172,Facebook,Organic,USA,Mobile,72545,2634,128,6266.33,4107.25,2027-03-17,0.0363,1.56,1.53
CAMP-1173,TikTok,Influencer,Germany,Tablet,5552,4246,598,10199.43,7100.55,2027-03-18,0.7648,1.67,1.44
CAMP-1174,TikTok,Organic,Canada,Tablet,10417,2273,425,8084.93,10679.27,2027-03-19,0.2182,4.7,0.76
CAMP-1175,TikTok,SEO,Brazil,Tablet,59579,4572,664,17116.06,6613.67,2027-03-20,0.0767,1.45,2.59
CAMP-1176,YouTube,Ads,UK,Tablet,69207,3238,693,8695.18,1736.31,2027-03-21,0.0468,0.54,5.01
CAMP-1177,YouTube,Influencer,Canada,Mobile,73055,3287,124,7783.37,10602.94,2027-03-22,0.045,3.23,0.73
CAMP-1178,Facebook,Ads,Germany,Mobile,79270,4186,66,13827.49,13679.0,2027-03-23,0.0528,3.27,1.01
CAMP-1179,TikTok,Influencer,Argentina,Desktop,4722,4574,5,12088.58,9804.65,2027-03-24,0.9687,2.14,1.23
CAMP-1180,TikTok,SEO,USA,Mobile,71442,393,636,2234.21,11618.32,2027-03-25,0.0055,29.56,0.19
CAMP-1181,LinkedIn,Ads,Mexico,Tablet,96632,4511,313,10212.56,5407.52,2027-03-26,0.0467,1.2,1.89
CAMP-1182,YouTube,Email,Spain,Desktop,41031,4754,325,14736.02,2788.81,2027-03-27,0.1159,0.59,5.28
CAMP-1183,TikTok,Influencer,Brazil,Tablet,80235,4873,564,19842.29,9659.47,2027-03-28,0.0607,1.98,2.05
CAMP-1184,Twitter,Email,Spain,Mobile,22438,2326,577,12620.02,4950.18,2027-03-29,0.1037,2.13,2.55
CAMP-1185,Facebook,Ads,Germany,Desktop,59819,4970,505,7468.83,12908.1,2027-03-30,0.0831,2.6,0.58
CAMP-1186,Twitter,Email,Brazil,Tablet,44856,3251,81,4600.42,1883.29,2027-03-31,0.0725,0.58,2.44
CAMP-1187,Twitter,Email,Brazil,Desktop,34576,938,598,17469.32,6530.28,2027-04-01,0.0271,6.96,2.68
CAMP-1188,Facebook,Ads,USA,Desktop,42938,2093,1,16309.85,5981.08,2027-04-02,0.0487,2.86,2.73
CAMP-1189,Twitter,SEO,Brazil,Mobile,50028,1391,203,4755.06,14073.91,2027-04-03,0.0278,10.12,0.34
CAMP-1190,TikTok,Email,UK,Tablet,60807,3770,661,4092.58,2339.37,2027-04-04,0.062,0.62,1.75
CAMP-1191,YouTube,Email,Canada,Desktop,50877,2933,403,14331.22,197.21,2027-04-05,0.0576,0.07,72.67
CAMP-1192,Facebook,SEO,Canada,Desktop,98783,4262,102,6367.55,3609.37,2027-04-06,0.0431,0.85,1.76
CAMP-1193,LinkedIn,Email,Canada,Tablet,44461,2465,535,6197.34,12313.14,2027-04-07,0.0554,5.0,0.5
CAMP-1194,Twitter,Email,UK,Desktop,94474,1167,367,3130.58,3179.36,2027-04-08,0.0124,2.72,0.98
CAMP-1195,Facebook,Email,Spain,Desktop,41469,4313,211,5353.11,3651.13,2027-04-09,0.104,0.85,1.47
CAMP-1196,Instagram,Organic,USA,Desktop,84136,3051,576,8607.4,1991.99,2027-04-10,0.0363,0.65,4.32
CAMP-1197,Instagram,SEO,Brazil,Tablet,21435,1788,208,14683.48,10745.77,2027-04-11,0.0834,6.01,1.37
CAMP-1198,YouTube,Email,UK,Tablet,85117,1414,762,6792.53,1084.15,2027-04-12,0.0166,0.77,6.27
CAMP-1199,TikTok,SEO,Canada,Tablet,15191,2758,116,6639.23,5001.56,2027-04-13,0.1816,1.81,1.33
CAMP-1200,YouTube,Influencer,Germany,Tablet,85726,4840,627,5769.77,4273.36,2027-04-14,0.0565,0.88,1.35
